;;;;;;;Klassifikation der Berufe 2010 – überarbeitete Fassung 2020;
;;;;;;;;
Umsteigeschlüssel von der Klassifikation der Berufe 2010 – überarbeitete Fassung 2020 (5-Steller) zur ISCO-08 (4-Steller);;;;;;;;
;;;;;;;;
"KldB 2010
(5-Steller)";Bezeichnungen der KldB2010 (5-Steller);Classification title (English);"ISCO-08
(4-Steller)";Bezeichnungen der ISCO-08 (4-Steller);Unit Group (English);"Umstieg eindeutig (1);
nicht eindeutig (0)";"Schwerpunkt (1) und 
Anzahl der Alternativen";
62182;Berufe im Verkauf (ohne Produktspezialisierung) (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;"Sales occupations in retail trade (without product specialisation; with specialisation, not elsewhere classified)-skilled tasks";5242;Produktvorführer;Sales demonstrators;0;2;
62182;Berufe im Verkauf (ohne Produktspezialisierung) (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;"Sales occupations in retail trade (without product specialisation; with specialisation, not elsewhere classified)-skilled tasks";5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;0;1;
62183;Berufe im Verkauf (ohne Produktspezialisierung) (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;"Sales occupations in retail trade (without product specialisation; with specialisation, not elsewhere classified)-complex tasks";3322;Vertriebsagenten;Commercial sales representatives;1;1;
62193;Aufsichtskräfte - Verkauf;Supervisors in retail trade;5222;Verkaufsaufsichtskräfte in Handelsgeschäften;Shop supervisors;1;1;
62194;Führungskräfte - Verkauf;Managers in retail trade;1420;Führungskräfte in Groß- und Einzelhandel;Retail and wholesale trade managers;0;2;
62194;Führungskräfte - Verkauf;Managers in retail trade;5221;Leiter eines Einzelhandelsgeschäftes;Shopkeepers;0;1;
62212;Berufe im Verkauf von Bekleidung, Sportartikeln, Lederwaren und Schuhen - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail trade) selling clothing, sporting goods, leather goods and shoes-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62222;Berufe im Verkauf von Schmuck und Uhren - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail trade) selling jewellery and watches-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62232;Berufe im Verkauf von Bürobedarf, Geschenk- und Spielwaren - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail trade) selling office supplies, gifts and toys-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62242;Berufe im Verkauf von Elektro-, Elektronik- und Haushaltswaren - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail trade) selling electrical and electronic goods, and household supplies-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62252;Berufe im Verkauf von Möbeln und Einrichtungsgegenständen - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail trade) selling furniture and furnishings-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62262;Berufe im Verkauf von Garten-, Heimwerker-, Haustier- und Zoobedarf - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail trade) in gardening stores, home improvement stores, pet shops and zoo supplies stores-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62272;Berufe im Verkauf von Kraftfahrzeugen, Zweirädern und Zubehör - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail trade) selling motor vehicles, bicycles, motorbikes, and related supplies-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62282;Berufe im Verkauf (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Sales occupations in retail trade (with specialisation, not elsewhere classified)-skilled tasks;5221;Leiter eines Einzelhandelsgeschäftes;Shopkeepers;0;3;
62282;Berufe im Verkauf (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Sales occupations in retail trade (with specialisation, not elsewhere classified)-skilled tasks;5245;Tankwarte;Service station attendants;0;1;
62282;Berufe im Verkauf (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Sales occupations in retail trade (with specialisation, not elsewhere classified)-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;0;2;
62301;Berufe im Verkauf von Lebensmitteln (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Sales occupations (retail) selling foodstuffs (without specialisation)-unskilled/semiskilled tasks;5246;Imbissverkäufer;Food service counter attendants;0;1;
62301;Berufe im Verkauf von Lebensmitteln (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Sales occupations (retail) selling foodstuffs (without specialisation)-unskilled/semiskilled tasks;5212;Straßenverkäufer von Lebensmitteln;Street food salespersons;0;2;
62302;Berufe im Verkauf von Lebensmitteln (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling foodstuffs (without specialisation)-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62312;Berufe im Verkauf von Back- und Konditoreiwaren - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling baked goods, pastries and confectionaries-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62322;Berufe im Verkauf von Fleischwaren - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling meat products-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62382;Berufe im Verkauf von Lebensmitteln (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling foodstuffs (with specialisation, not elsewhere classified)-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62412;Berufe im Verkauf von drogerie- und apothekenüblichen Waren - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling drugstore products and pharmaceuticals-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62422;Berufe im Verkauf von Sanitäts- und Medizinbedarf - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling medical supplies and healthcare goods-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62512;Berufe im Buchhandel - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling books-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62513;Berufe im Buchhandel - komplexe Spezialistentätigkeiten;Sales occupations (retail) selling books-complex tasks;3322;Vertriebsagenten;Commercial sales representatives;1;1;
62514;Berufe im Buchhandel - hoch komplexe Tätigkeiten;Sales occupations (retail) selling books-highly complex tasks;2431;Akademische und vergleichbare Fachkräfte in Werbung und Marketing;Advertising and marketing professionals;1;1;
62522;Berufe im Kunst- und Antiquitätenhandel - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling art and antiques-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62532;Berufe im Musikfachhandel - fachlich ausgerichtete Tätigkeiten;Sales occupations (retail) selling musical instruments, recordings or sheet music-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
63112;Tourismuskaufleute - fachlich ausgerichtete Tätigkeiten;Management assistants in tourism-skilled tasks;4221;Reiseverkehrsfachkräfte;Travel consultants and clerks;1;1;
63113;Tourismuskaufleute - komplexe Spezialistentätigkeiten;Management assistants in tourism-complex tasks;4221;Reiseverkehrsfachkräfte;Travel consultants and clerks;1;1;
63114;Tourismuskaufleute - hoch komplexe Tätigkeiten;Management assistants in tourism-highly complex tasks;2431;Akademische und vergleichbare Fachkräfte in Werbung und Marketing;Advertising and marketing professionals;1;1;
63122;Sport- und Fitnesskaufleute, Sportmanager/innen - fachlich ausgerichtete Tätigkeiten;Management assistants in the sports and fitness industry, sports administrators-skilled tasks;3332;Konferenz- und Veranstaltungsplaner;Conference and event planners;0;3;
63122;Sport- und Fitnesskaufleute, Sportmanager/innen - fachlich ausgerichtete Tätigkeiten;Management assistants in the sports and fitness industry, sports administrators-skilled tasks;3422;Sportlehrer, Sporttrainer und Sportfunktionäre;Sports coaches, instructors and officials;0;2;
63122;Sport- und Fitnesskaufleute, Sportmanager/innen - fachlich ausgerichtete Tätigkeiten;Management assistants in the sports and fitness industry, sports administrators-skilled tasks;3423;Trainer und Betreuer im Bereich Fitness und Erholung;Fitness and recreation instructors and program leaders;0;1;
63123;Sport- und Fitnesskaufleute, Sportmanager/innen - komplexe Spezialistentätigkeiten;Management assistants in the sports and fitness industry, sports administrators-complex tasks;3332;Konferenz- und Veranstaltungsplaner;Conference and event planners;0;2;
63123;Sport- und Fitnesskaufleute, Sportmanager/innen - komplexe Spezialistentätigkeiten;Management assistants in the sports and fitness industry, sports administrators-complex tasks;3343;Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung;Administrative and executive secretaries;0;1;
63123;Sport- und Fitnesskaufleute, Sportmanager/innen - komplexe Spezialistentätigkeiten;Management assistants in the sports and fitness industry, sports administrators-complex tasks;3423;Trainer und Betreuer im Bereich Fitness und Erholung;Fitness and recreation instructors and program leaders;0;3;
63124;Sport- und Fitnesskaufleute, Sportmanager/innen - hoch komplexe Tätigkeiten;Management assistants in the sports and fitness industry, sports administrators-highly complex tasks;1431;Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur;Sports, recreation and cultural centre managers;1;1;
63132;Animateure/Animateurinnen und Gästebetreuer/innen - fachlich ausgerichtete Tätigkeiten;Animators and guest attendants-skilled tasks;3423;Trainer und Betreuer im Bereich Fitness und Erholung;Fitness and recreation instructors and program leaders;1;1;
63142;Reiseleiter/innen und Fremdenführer/innen - fachlich ausgerichtete Tätigkeiten;Tourist guides and tour guides-skilled tasks;5113;Reiseleiter/Fremdenführer;Travel guides;1;1;
63143;Reiseleiter/innen und Fremdenführer/innen - komplexe Spezialistentätigkeiten;Tourist guides and tour guides-complex tasks;5113;Reiseleiter/Fremdenführer;Travel guides;1;1;
63194;Führungskräfte - Tourismus und Sport;Managers in tourism and the sports (and fitness) industry;1431;Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur;Sports, recreation and cultural centre managers;0;1;
63194;Führungskräfte - Tourismus und Sport;Managers in tourism and the sports (and fitness) industry;1439;Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt;Services managers not elsewhere classified;0;2;
63212;Hotelkaufleute - fachlich ausgerichtete Tätigkeiten;Management assistants in hotels-skilled tasks;3343;Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung;Administrative and executive secretaries;1;1;
63213;Hotelkaufleute - komplexe Spezialistentätigkeiten;Management assistants in hotels-complex tasks;3343;Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung;Administrative and executive secretaries;1;1;
63221;Berufe im Hotelservice - Helfer-/Anlerntätigkeiten;Occupations in hotel service-unskilled/semiskilled tasks;9621;Boten, Paketauslieferer und Gepäckträger;Messengers, package deliverers and luggage porters;0;2;
63221;Berufe im Hotelservice - Helfer-/Anlerntätigkeiten;Occupations in hotel service-unskilled/semiskilled tasks;9112;Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen;Cleaners and helpers in offices, hotels and other establishments;0;1;
63222;Berufe im Hotelservice - fachlich ausgerichtete Tätigkeiten;Occupations in hotel service-skilled tasks;4224;Hotelrezeptionisten;Hotel receptionists;1;1;
63293;Aufsichtskräfte - Hotellerie;Supervisors in hotels;5152;Hauswirtschafter in Privathaushalten;Domestic housekeepers;0;3;
63293;Aufsichtskräfte - Hotellerie;Supervisors in hotels;5151;Reinigungs- und Hauswirtschaftsleiter in Büros, Hotels und anderen Einrichtungen;Cleaning and housekeeping supervisors in offices, hotels and other establishments;0;1;
63293;Aufsichtskräfte - Hotellerie;Supervisors in hotels;3341;Sekretariatsleiter;Office supervisors;0;2;
63294;Führungskräfte - Hotellerie;Managers in hotels;1411;Führungskräfte in Hotels;Hotel managers;1;1;
63301;Berufe im Gastronomieservice (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Gastronomy occupations (without specialisation)-unskilled/semiskilled tasks;9412;Küchenhilfen;Kitchen helpers;0;1;
63301;Berufe im Gastronomieservice (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Gastronomy occupations (without specialisation)-unskilled/semiskilled tasks;9411;Zubereiter von Fast Food und anderen Imbissen;Fast food preparers;0;2;
63302;Berufe im Gastronomieservice (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Gastronomy occupations (without specialisation)-skilled tasks;5131;Kellner;Waiters;1;1;
63303;Berufe im Gastronomieservice (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Gastronomy occupations (without specialisation)-complex tasks;5131;Kellner;Waiters;1;1;
63312;Berufe in der Systemgastronomie - fachlich ausgerichtete Tätigkeiten;Occupations in system catering-skilled tasks;5246;Imbissverkäufer;Food service counter attendants;1;1;
63313;Berufe in der Systemgastronomie - komplexe Spezialistentätigkeiten;Occupations in system catering-complex tasks;1412;Führungskräfte in Restaurants;Restaurant managers;1;1;
63322;Barkeeper/innen - fachlich ausgerichtete Tätigkeiten;Barkeepers-skilled tasks;5132;Barkeeper;Bartenders;1;1;
